,src_conn,dst_conn,source_,transport_,destination_,source_hash,destination_hash
804,stat_rep,vertica_writer,public.booking_channels,vertica_instruction: 1690,analytics_sandbox.booking_channels_pos_history__20210830,3844533547588558841,3440466595271072109
805,diadmin,vertica_writer,public.partners_ordertype,vertica_instruction: 1944,diadmin.partners_ordertype,4138217792520695497,2740318005952350988
806,extranet_replica,vertica_writer,public.hotels_hotel,vertica_instruction: 1418,extranet.hotels_hotel,4795124045652494342,1480472807122991639
807,railwaycore,vertica_writer,public.railway_status,vertica_instruction: 1769,railwaycore.railway_status,4100430482156832459,7356341067985590012
808,partners,vertica_writer,public.corp_travellergroup,vertica_instruction: 1993,partners.corp_travellergroup,7504636849319515750,2425004306515630408
809,hotconf,vertica_writer,public.suppliers_connection,vertica_instruction: 1934,analytics_sandbox.suppliers_connection_feed_id_20221110,1057241162332207633,455224275113397816
810,aviacore,vertica_writer,public.avia_booking_amount,vertica_instruction: 1452,avia.avia_booking_amount,3964694012295060063,7453256915834942175
811,crm,vertica_writer,public.override_relatedobject,vertica_instruction: 1612,crm.override_relatedobject,4318298143819629797,3294786096035491680
812,stat_rep,vertica_writer,weblogs2.branch_postback,vertica_instruction: 1240,weblogs2.branch_postback,7004841417522870233,6136671231067257211
813,stat_rep,vertica_writer,globaluser.globaluser_webuser_history,vertica_instruction: 263,globaluser.globaluser_webuser,8305964543707834951,7920964650579692499
814,stat_rep,vertica_writer,weblogs2.domains,vertica_instruction: 103,weblogs2.domains,8072183372885947880,3513644949853491975
815,stat_rep,vertica_writer,ppc.google_account,vertica_instruction: 215,ppc.google_account,4746298070022991415,7717588846378559825
816,diadmin,vertica_writer,public.marketing_cost_history,vertica_instruction: 1504,diadmin.marketing_cost,1751858970671722362,6066702248690141726
817,stat_rep,vertica_writer,mobile.mytarget_campaign_reports,vertica_instruction: 808,mobile.mytarget_campaign_reports,8795126498766320918,5973360290138899460
818,stat_rep,vertica_writer,weblogs2.sessions_sem_parsed_from,vertica_instruction: 811,weblogs2.sessions_sem_parsed_from,6862887763518375275,384162073860520610
819,partners,vertica_writer,public.referral_program_referee,vertica_instruction: 1692,partners.referral_program_referee,7083277620072952930,8516787751838646262
820,diadmin,vertica_writer,public.tpp_overrideentity,vertica_instruction: 1506,diadmin.tpp_overrideentity,9125916719060125743,5747704190535242656
821,crm,vertica_writer,public.leads_lead_api_integrations,vertica_instruction: 1787,crm.leads_lead_api_integrations,8246257489655141232,699607835107238123
822,stat_rep,vertica_writer,content.hotel_content,vertica_instruction: 285,content.hotel_suppliers,3619482239815352287,5769106573364613320
823,intranet,vertica_writer,public.services_holidaycalendar,vertica_instruction: 1987,intranet.services_holidaycalendar,4060176241670859070,8931990375308210481
824,partners,vertica_writer,public.railway_booking,vertica_instruction: 1698,partners.railway_booking,6175907569023692920,5066828937393441258
825,partners,vertica_writer,public.partners_contractparentchild,vertica_instruction: 1052,partners.partners_contractparentchild,7314806394336120038,4221058754547134193
826,sqleditor,vertica_writer,public.sqleditor_exportlog,vertica_instruction: 1969,sqleditor.sqleditor_exportlog,2032585079390392173,4020712917710068040
827,extranet_replica,vertica_writer,public.hotels_roomcategory,vertica_instruction: 1292,extranet.hotels_roomcategory,4984419604480047389,5749005923391506721
828,partners,vertica_writer,public.payment_cashflowlog,vertica_instruction: 1175,partners.payment_cashflowlog,5566071579047064123,7003451951982060910
829,stat_rep,vertica_writer,weblogs2.sessions_referer,vertica_instruction: 21,weblogs2.sessions_referer,6528689471754763087,6452002623340844937
830,content,vertica_writer,public.content_ng_basedata,vertica_instruction: 1393,content.hotel_gallery_raw,3259692600060604175,6963917651939115353
831,repl,vertica_writer,public.fidelity_fidelityaccounthistory,vertica_instruction: 1259,ostrota.fidelity_fidelityaccounthistory,7327667998238542799,273259841203534140
832,stat_rep,vertica_writer,google_spreadsheet.mobile_cost_for_kpis_agregated_total,vertica_instruction: 819,google_spreadsheet.mobile_cost_for_kpis_agregated_total,1629473328977353947,4197248339736260554
833,stat_rep,vertica_writer,criteo.campaigns,vertica_instruction: 275,criteo.campaigns,1602777798834657262,5203164745720257690
834,railwaycore,vertica_writer,public.railway_contract,vertica_instruction: 1881,railwaycore.railway_contract,8743415296986683249,238696640549241413
835,stat_rep,vertica_writer,public.booking_channels_smeared,vertica_instruction: 1691,analytics_sandbox.booking_channels_smeared_history__20210830,3450666548999220284,7738118913673589650
836,stat_rep,vertica_writer,extranet.availability,vertica_instruction: 210,extranet.availability,6344765378866154224,7989126750320460474
837,repl,vertica_writer,public.mail_mailtemplate,vertica_instruction: 52,ostrota.mail_mailtemplate,2676884391864610494,6289868955187337351
838,crm,vertica_writer,public.events_event_related_objects,vertica_instruction: 1785,crm.events_event_related_objects,1727077997193289475,2622584195126671530
839,content,vertica_writer,t.updated_at,vertica_instruction: 1087,content.content_otahotel,5715039192706512052,3124132228791836440
840,crm,vertica_writer,public.orders_accommodationpayment,vertica_instruction: 1797,crm.orders_accommodationpayment,561234333477421677,8259753797956754260
841,redmine,vertica_writer,public.queries,vertica_instruction: 1650,redmine.queries,7112681218283480618,2187504185548887964
842,tableau,vertica_writer,public.schedules,vertica_instruction: 1856,tableau.schedules,8518726976128519408,1545586491028663965
843,content,vertica_writer,public.hotels2_hotelcertificate,vertica_instruction: 1578,content.hotels2_hotelcertificate,2701849115444132819,4434533676281882273
844,stat_rep,vertica_writer,public.booking,vertica_instruction: 1266,public.booking_channels_normal_history,8633447138587752363,2416913409100131894
845,stat_rep,vertica_writer,weblogs2.mobile_app_link,vertica_instruction: 150,weblogs2.mobile_app_link,244550269763145718,5723379951306231976
846,repl,vertica_writer,public.orders_orderhotcorerate,vertica_instruction: 1914,analytics_sandbox.orders_orderhotcorerate_two_fields_20220910,3162878006055352939,7108762743477366570
847,content,vertica_writer,public.content_ng_partitioned_en,vertica_instruction: 1337,content.content_ng_partitioned_en,4162639958628960249,4584051543359643562
848,stat_rep,vertica_writer,crm.timesheet,vertica_instruction: 876,crm.timesheet,4079682048719915989,6588470429537431923
849,stat_rep,vertica_writer,globaluser.user_recalc,vertica_instruction: 782,globaluser.user_recalc,6123325758557178178,1385580325877467444
850,accota,vertica_writer,public.api_country,vertica_instruction: 1199,accota.api_country,8218189148026906893,1292631860474286507
851,stat_rep,vertica_writer,mojoapp.ostrovok_users,vertica_instruction: 1582,mojoapp.ostrovok_users,7949074013857224653,712517776749966467
852,stat_rep,vertica_writer,metasearch.reports_wego_ostrovok_weekly,vertica_instruction: 156,metasearch.reports_wego_ostrovok_weekly,3435562091699124923,3588094316858011443
853,stat_rep,vertica_writer,weblogs2.hc_rum,vertica_instruction: 1018,weblogs2.hc_rum,567101345707902770,8611667724282041652
854,diadmin,vertica_writer,public.finance_payment,vertica_instruction: 1820,diadmin.finance_payment,6965773027221059484,5521137590205152143
855,stat_rep,vertica_writer,static.booking_percent_commission,vertica_instruction: 1576,actualize.sat_order_commission_static,7255623867448622987,2215603787390441378
856,partners,vertica_writer,public.b2b_b2bautocancellog,vertica_instruction: 1067,partners.b2b_b2bautocancellog,5813046786767029709,7325755566734984387
857,crm,vertica_writer,public.timesheet_userstatus,vertica_instruction: 1802,crm.timesheet_userstatus,3860172521154995508,2615686447442425106
858,stat_rep,vertica_writer,google_spreadsheet.database_description_fields,vertica_instruction: 232,google_spreadsheet.database_description_fields,2178157846609399535,7658930374874151002
859,repl,vertica_writer,public.mail_mailhookspamreport,vertica_instruction: 209,ostrota.mail_mailhookspamreport,8280841684351592412,4739381149921368944
860,repl,vertica_writer,public.promocode_promocampaign,vertica_instruction: 1008,ostrota.promocode_promocampaign,5838789937268639826,2581904081472779823
861,mailota,vertica_writer,public.mailota_mailhookopened,vertica_instruction: 99,mailota.mail_mailhookopened,8280307007525575068,9098327556573870700
862,stat_rep,vertica_writer,google_spreadsheet.operations_department_performance__odp__complaints,vertica_instruction: 858,google_spreadsheet.operations_department_performance__odp__complaints,6049024603483980896,587991679639288549
863,repl,vertica_writer,public.monitoring_errorcodegroup,vertica_instruction: 883,ostrota.monitoring_errorcodegroup,5081007131944256350,3839823173962159493
864,accota,vertica_writer,public.api_package,vertica_instruction: 1201,accota.api_package,4085166886821743227,1112326169095313602
865,stat_rep,vertica_writer,weblogs2.sessions_openstat,vertica_instruction: 1210,weblogs2.sessions_openstat,7828571836917858681,3817746470397800994
866,stat_rep,vertica_writer,clicktripz.report_ostrovok_daily,vertica_instruction: 844,clicktripz.report_ostrovok_daily,1355831073488140370,7719719322123987497
867,stat_rep,vertica_writer,weblogs2.hit_funnel_full,vertica_instruction: 788,analytics.hit_funnel,4498409342260475355,3146418025069425003
868,crm,vertica_writer,public.action_log_actionlogsubject,vertica_instruction: 1813,crm.action_log_actionlogsubject,8612937761055592773,1766133563730502374
869,redmine,vertica_writer,public.issue_templates,vertica_instruction: 1657,redmine.issue_templates,4440896848977086620,8544960052021207648
870,repl,vertica_writer,public.fidelity_fidelitypromise,vertica_instruction: 1260,ostrota.fidelity_fidelitypromise,3755905608495313849,7408874844090017028
871,stat_rep,vertica_writer,payota.payment,vertica_instruction: 1181,payota.payment,8450761189915714638,319207843019098902
872,partners,vertica_writer,public.rail_bookinglayover,vertica_instruction: 1680,partners.rail_bookinglayover,6563824572958025445,4418019699683400165
873,partners,vertica_writer,public.partners_subagent,vertica_instruction: 1603,partners.partners_subagent,6907240725874145407,7344302313500557154
874,stat_rep,vertica_writer,google_spreadsheet.fail________________qa_2014,vertica_instruction: 1142,google_spreadsheet.fail,7950574337121392317,814120329461563891
875,diadmin,vertica_writer,public.service_configuration_servicebroker,vertica_instruction: 1520,diadmin.service_configuration_servicebroker,239718560725300071,2524846648207945198
876,diadmin,vertica_writer,public.operations_agentcost,vertica_instruction: 1523,diadmin.operations_agentcost,9065450665824674676,6780876401270938700
877,repl,vertica_writer,public.fidelity_fidelitypromisehistory,vertica_instruction: 1261,ostrota.fidelity_fidelitypromisehistory,1279963715176557182,2929533050046470306
878,partners,vertica_writer,public.partners_legalentity,vertica_instruction: 1050,partners.partners_legalentity,2787855241317300633,6162221062621491728
879,repl,vertica_writer,public.fidelity_fidelitysegmenttarget,vertica_instruction: 1414,ostrota.fidelity_fidelitysegmenttarget,6520748006707989518,7433254016543954862
880,stat_rep,vertica_writer,public.region,vertica_instruction: 785,analytics.sessions,4328898643512311356,5891324045777245671
881,sqleditor,vertica_writer,public.sqleditor_subscribers,vertica_instruction: 1838,sqleditor.sqleditor_subscribers,1263147085732905114,7395405038531286419
882,userinfo_dev,vertica_writer,userinfo.userinfo_attribution_go,vertica_instruction: 1553,userinfo.userinfo_attribution_go_dev,5696253283901297077,2107760635414918602
883,stat,vertica_writer,weblogs2.hit_funnel_full,vertica_instruction: 1939,analytics_sandbox.hit_funnel_20221030,5759867355765308989,7492770641058165913
884,stat_rep,vertica_writer,weblogs2.hit_funnel_short,vertica_instruction: 1869,analytics_sandbox.analytics_hit_funnel_20220501,622899621495344281,672665527191885244
885,crm,vertica_writer,public.workboard_workboardhistory,vertica_instruction: 1734,crm.workboard_workboardhistory,3240072148771180435,1081976235047300113
886,diadmin,vertica_writer,public.direct_supply_externallistsettings,vertica_instruction: 1877,diadmin.direct_supply_externallistsettings,171685858151925827,4115895946489991724
887,extranet_replica,vertica_writer,public.hotels_mealplan,vertica_instruction: 1449,extranet.hotels_mealplan,1766737257568365046,6112487957065348634
888,repl,vertica_writer,public.avia_orderitem,vertica_instruction: 1530,ostrota.avia_orderitem,5067551442526408736,938457873229135216
889,partners,vertica_writer,public.corp_countrylimit,vertica_instruction: 1629,partners.corp_countrylimit,2329696252319810542,6166861058706245562
890,stat_rep,vertica_writer,weblogs2.sessions,vertica_instruction: 19,weblogs2.sessions,2709679896835354638,1903229446879474223
891,partners,vertica_writer,public.auth_user,vertica_instruction: 1048,partners.auth_user,5053867038312362398,1299476076920154431
892,partners,vertica_writer,public.rail_passengerlayover,vertica_instruction: 1681,partners.rail_passengerlayover,7445610175653323096,6169140727748558709
893,extranet_replica,vertica_writer,public.hotels_rateplan_tags,vertica_instruction: 1851,extranet.hotels_rateplan_tags,7683770198079673029,2027662786960000240
894,content,vertica_writer,public.hotels2_roomtype,vertica_instruction: 1941,analytics_sandbox.hotels2_roomtype_df_20230610,1807118396522777170,3871018885505899064
895,diadmin,vertica_writer,public.marketing_sermtone,vertica_instruction: 1544,diadmin.marketing_sermtone,5984201696682938611,4405187211572350914
896,aws_asterisk,vertica_writer,public.call_log_new,vertica_instruction: 1340,asterisk.call_log_new,8652841966304942731,3255419943821295474
897,crm,vertica_writer,public.supply_invoice,vertica_instruction: 1748,crm.supply_invoice,3431323316279457220,4579674637891997389
898,redmine,vertica_writer,public.checklist_template_categories,vertica_instruction: 1668,redmine.checklist_template_categories,7482840943567117464,8069612962227385878
899,partners,vertica_writer,public.b2b_creditlimitlog,vertica_instruction: 1053,partners.b2b_creditlimitlog,1510403413404302839,6512071497808500711
900,dataportal,vertica_writer,public.tableau_customsqltable,vertica_instruction: 1925,dataportal.tableau_customsqltable,1605521969394540336,4093893861060255547
901,stat_rep,vertica_writer,weblogs2.hit_funnel_full,vertica_instruction: 1869,analytics_sandbox.analytics_hit_funnel_20220501,4498409342260475355,672665527191885244
902,dadmin,vertica_writer,public.reports_commonpixellog,vertica_instruction: 1633,dadmin.reports_commonpixellog,6776891227879196262,2964403465063234259
903,diadmin,vertica_writer,public.tpp_supplier,vertica_instruction: 1502,diadmin.tpp_supplier,3061110769960887999,3498872915577398012
904,repl,vertica_writer,public.accounts_sessionid,vertica_instruction: 1583,ostrota.accounts_sessionid,2542904505559262982,1694032340505480792
905,transfers,vertica_writer,public.partner_fee,vertica_instruction: 1672,transfers.partner_fee,8998928234407747923,2626978787586217194
906,stat_rep,vertica_writer,static.shipping_type,vertica_instruction: 1557,static.shipping_type,4780922107221835478,2980256466988288336
907,stat_rep,vertica_writer,public.booking_channels,vertica_instruction: 1266,public.booking_channels_normal_history,3844533547588558841,2416913409100131894
908,diadmin,vertica_writer,public.tpp_deposit,vertica_instruction: 1619,diadmin.tpp_deposit,786888539943722871,3796682402487994491
909,repl,vertica_writer,public.orders_orderitemguest,vertica_instruction: 1673,ostrota.orders_orderitemguest_v2,3189487931453218833,5064731019312699
910,accota,vertica_writer,public.api_currency,vertica_instruction: 1200,accota.api_currency,379277711632693312,5592502823329495236
911,stat_rep,vertica_writer,olap.cost_type_tree,vertica_instruction: 1417,olap.cost_type_tree,5416429663825217722,2301202639473434858
912,repl,vertica_writer,stat.auth_user_view_v2,vertica_instruction: 64,ostrota.auth_user_2,6544928176851188887,3219104592607657838
913,stat_rep,vertica_writer,public.booking,vertica_instruction: 1675,analytics_sandbox.__booking_channels_normal_history__20210430,8633447138587752363,2230230772394123732
914,stat_rep,vertica_writer,public.booking_channels_not_paid,vertica_instruction: 1144,public.booking_channels_history_source,8995008758323548407,5419537079440356140
915,repl,vertica_writer,public.partners_orderpartnerdata,vertica_instruction: 1386,ostrota.partners_orderpartnerdata,5140926228670456884,4371826706047310711
916,stat_rep,vertica_writer,media.doubleclick_daily,vertica_instruction: 1095,media.doubleclick_daily,4528963900741960533,4755544157612754499
917,partners,vertica_writer,public.corp_costcenter,vertica_instruction: 1623,partners.corp_costcenter,6659641619220076424,4573401383056041581
918,content,vertica_writer,public.content_ng_meta,vertica_instruction: 1399,content.policy_struct_raw,1033398342261654011,1487632654229238512
919,crm,vertica_writer,public.partners_partneragencychain,vertica_instruction: 1753,crm.partners_partneragencychain,3457269200410475924,7279028195252950370
920,repl,verticadev,public.orders_orderitemguest,vertica_instruction: 1677,ostrota.orders_orderitemguest_v3,3189487931453218833,6745488172038240054
921,content,vertica_writer,public.content_otahotelcontentscore,vertica_instruction: 1086,content.content_otahotelcontentscore,1773700551669422850,1447199897650792513
922,stat_rep,vertica_writer,etl.vertica_aggregate_queue_state,vertica_instruction: 1871,etl.vertica_aggregate_queue_state,3156754961922095533,4388632613570268179
923,repl,vertica_writer,public.partners_orderpartnerdata,vertica_instruction: 964,ostrota.partners_orderpartnerdata_pixels,5140926228670456884,3437861584981398220
924,repl,vertica_writer,public.fidelity_fidelitysegmentaccount,vertica_instruction: 1413,ostrota.fidelity_fidelitysegmentaccount,2425440877510284508,1379185681308213469
925,stat_rep,vertica_writer,affota.b2b_user_emails,vertica_instruction: 28,affota.b2b_user_emails,1874354536194549629,4469899938550675313
926,stat_rep,vertica_writer,event_core.checks_v2,vertica_instruction: 1455,event_core.checks_v2,8761373437365947271,795473694329250018
927,repl,vertica_writer,public.promocode_promocampaigndomain,vertica_instruction: 1009,ostrota.promocode_promocampaigndomain,463794340029362802,6332921136117083115
928,content,vertica_writer,public.content_otahotelreviewsimage,vertica_instruction: 1715,content.content_otahotelreviewsimage,1392040224403769044,4620662881950914301
929,stat_rep,vertica_writer,public.incident,vertica_instruction: 239,public.incident_history,7293575581840588994,1934722657396543796
930,crm,vertica_writer,public.profile_pool,vertica_instruction: 1915,crm.profile_pool,473056761832706933,1378548519553826475
931,repl,vertica_writer,public.orders_order,vertica_instruction: 1477,ostrota.orders_order_host,2543762637733446689,775505005477026383
932,stat_rep,vertica_writer,public.hotelpage_request_stat,vertica_instruction: 18,public.hotelpage_request_stat,1502939847926756757,3401659943961264402
933,stat_rep,vertica_writer,google_spreadsheet.ops_headcount___turnover_turnover,vertica_instruction: 856,google_spreadsheet.ops_headcount___turnover_turnover,8187937772707192722,8358837629195510941
934,partners,vertica_writer,public.corp_hotelpolicy,vertica_instruction: 1627,partners.corp_hotelpolicy,160500465909722567,2316763094008262795
935,stat_rep,vertica_writer,crm.action_log_history,vertica_instruction: 1070,crm.action_log_history,9098602911773596620,7242622195774863965
936,stat_rep,vertica_writer,static.point_of_sale,vertica_instruction: 247,static.point_of_sale,1392465963013330315,3030860013308638307
937,redmine,vertica_writer,public.checklist_templates,vertica_instruction: 1663,redmine.checklist_templates,3002669982353929534,9113230400049538940
938,partners,vertica_writer,public.railway_segment,vertica_instruction: 1867,partners.railway_segment,2109584697873307743,3056305180259240758
939,stat_rep,vertica_writer,payota.payment_log,vertica_instruction: 1180,payota.payment_log,3075641929947889602,3577494479374805065
940,stat_rep,vertica_writer,media.report_intentmedia_daily,vertica_instruction: 852,media.report_intentmedia_daily,8256129715224502872,1964798716342852045
941,stat_rep,vertica_writer,payota.payment,vertica_instruction: 881,public.paymentlog,8450761189915714638,5975334058611345178
942,stat_rep,vertica_writer,seo.parsed_landing_pages,vertica_instruction: 276,seo.parsed_landing_pages,8209981129197243230,2185304283732522354
943,stat_rep,vertica_writer,weblogs2.redir_clicktripz,vertica_instruction: 250,weblogs2.redir_clicktripz,8056004243803827072,854378117597517226
944,content,vertica_writer,public.content_otahotelreviews,vertica_instruction: 1084,content.content_otahotelreviews,7166206550351237446,4946911146262617439
945,stat_rep,vertica_writer,metasearch.reports_kayak_ostrovok_daily,vertica_instruction: 839,metasearch.reports_kayak_ostrovok_daily,5824063521626768971,2478953221069430117
946,content,vertica_writer,public.updated_at,vertica_instruction: 1079,content.content_otahoteltarating,1277963380839163852,323939034176613231
947,diadmin,vertica_writer,public.marketing_adcampaign,vertica_instruction: 1976,diadmin.marketing_adcampaign,6366112391794033073,7899213358444048997
948,diadmin,vertica_writer,public.service_configuration_hclistenerroute,vertica_instruction: 1817,diadmin.service_configuration_hclistenerroute,4304070706732682728,6161125519489468378
949,stat_rep,vertica_writer,partitions.hit_funnel_full_2022w16,vertica_instruction: 1870,analytics_sandbox.analytics_sessions_v2_20220501,6366980776700372169,6393884653273776625
950,stat_rep,vertica_writer,public.booking,vertica_instruction: 1436,public.booking_channels_pos_history,8633447138587752363,383227094181961517
951,crm,vertica_writer,public.action_log_action,vertica_instruction: 1740,crm.action_log_action,8396262665908072336,8748240824510115999
952,stat_rep,vertica_writer,dataportal.metadata_column2role,vertica_instruction: 1958,dataportal.metadata_column2role,1089171067055747971,5360794255079228456
953,stat_rep,vertica_writer,metasearch.reports_tripadvisor_ostrovok_mbl_summary_weekly,vertica_instruction: 814,metasearch.reports_tripadvisor_ostrovok_mbl_summary_weekly,6048758070360295155,4200956824926659092
954,stat_rep,vertica_writer,public.booking_cancellation,vertica_instruction: 41,public.booking_cancellation,5036955049353184398,7731680662453010698
955,partners,vertica_writer,public.partners_contract_punishment_rules,vertica_instruction: 1056,partners.partners_contract_punishment_rules,1874310831421632032,6979179824254881381
956,stat_rep,vertica_writer,fortemp.email_domains,vertica_instruction: 1322,fortemp.email_domains,4032555001916110921,4408600439150384720
957,stat_rep,vertica_writer,crm.callreasons_ust_reasons,vertica_instruction: 875,crm.callreasons_ust_reasons,3025692134191539987,9132335280975648852
958,stat_rep,vertica_writer,ppc.google_adgroup,vertica_instruction: 220,ppc.google_adgroup,2052756645860877481,422416187001137387
959,partners,vertica_writer,public.reversion_version,vertica_instruction: 1279,partners.reversion_version,2958224055370416410,1326736462403923863
960,billing,vertica_writer,public.billing_receiptitem,vertica_instruction: 1726,billing.billing_receiptitem,8220780744969497507,4676462009330938941
961,stat_rep,vertica_writer,ppc.yandex_adgroup,vertica_instruction: 821,ppc.yandex_adgroup,3797470795702816344,5919482215802923724
962,tableau,vertica_writer,public.background_jobs,vertica_instruction: 1950,analytics_sandbox.background_jobs__20221230,2652067355083567799,6752634550745996124
963,aviacore,vertica_writer,public.partner,vertica_instruction: 1496,avia.partner,1905410308282285470,4181731498419891173
964,railwaycore,vertica_writer,public.railway_document,vertica_instruction: 1767,railwaycore.railway_document,7783142425374106782,4293098771550855139
965,aws_asterisk,vertica,public.supply_ivr_transfer,vertica_instruction: 1274,asterisk.supply_ivr_transfer,5939154911036880327,1855945735763816404
966,stat_rep,vertica_writer,weblogs.hit_funnel,vertica_instruction: 12,weblogs.hit_funnel,3590608476808712086,1927739427614718780
967,repl,vertica_writer,public.orders_orderhotcorerate,vertica_instruction: 1402,fortemp.hotcore_rates,3162878006055352939,7265928903052607035
968,stat_rep,vertica_writer,google_spreadsheet.operations_department_performance__odp__night_shift,vertica_instruction: 863,google_spreadsheet.operations_department_performance__odp__night_shift,2204028806376821024,1664700799673242883
969,stat_rep,vertica_writer,ostrota.orders_orderitem,vertica_instruction: 1576,actualize.sat_order_commission_static,3899771921034502295,2215603787390441378
970,aviacore,vertica_writer,public.avia_passenger_gds_fiscal_data,vertica_instruction: 1830,avia.avia_passenger_gds_fiscal_data,9175739469871843584,1640709332570204077
971,partners,vertica_writer,public.partners_contract,vertica_instruction: 1209,partners.partners_contract,5028461428502564601,5767082907166327490
972,stat_rep,vertica_writer,content.room_groups,vertica_instruction: 786,content.room_groups,1861806776657167487,3127537182374929133
973,crm,vertica_writer,public.orders_accommodation_related_orders,vertica_instruction: 1795,crm.orders_accommodation_related_orders,5950398778180500835,7271548744166640231
974,stat_rep,vertica_writer,google_spreadsheet.fail________________qa_2017,vertica_instruction: 1142,google_spreadsheet.fail,8330139961629701737,814120329461563891
975,mailota,vertica_writer,public.mailota_mailhookfailed,vertica_instruction: 204,mailota.mail_mailhookfailed,5282688373128833852,5299781211227331945
976,partners,vertica_writer,public.b2b_b2bordergroup,vertica_instruction: 1063,partners.b2b_b2bordergroup,579197379364236234,6041638097117761213
977,crm,vertica_writer,public.partners_partnerapiintegration,vertica_instruction: 1749,crm.partners_partnerapiintegration,9063266974749564822,857755853216801024
978,stat_rep,vertica_writer,google_spreadsheet.ops_headcount___turnover_headcount,vertica_instruction: 867,google_spreadsheet.ops_headcount___turnover_headcount,4881153082587808101,2158271828579006945
979,stat_rep,vertica_writer,static.meal_type,vertica_instruction: 1132,static.meal_type,2345063483842079660,7972144048744627938
980,stat_rep,vertica_writer,metasearch.reports_trivago_zenhotels_affiliates_daily,vertica_instruction: 794,metasearch.reports_trivago_zenhotels_affiliates_daily,7344266706406279428,3383946945643032084
981,content,vertica_writer,public.geo_region,vertica_instruction: 1912,analytics_sandbox.gis_region_20221001,2087059398813643301,316666865260336235
982,stat_rep,vertica_writer,google_spreadsheet.fail________________qa_2013,vertica_instruction: 1142,google_spreadsheet.fail,1728617733937129933,814120329461563891
983,repl,vertica_writer,public.orders_order,vertica_instruction: 1476,ostrota.orders_order_fields,2543762637733446689,4236380172035433949
984,partners,vertica_writer,public.stat_ordercancellog,vertica_instruction: 1709,partners.stat_ordercancellog,5731762447533402091,3844102175229565141
985,aws_asterisk,vertica,public.brands,vertica_instruction: 1907,asterisk.brands,1342819550100357522,6239281714839508700
986,stat_rep,vertica_writer,metasearch.reports_trivago_zenhotels_daily,vertica_instruction: 793,metasearch.reports_trivago_zenhotels_daily,4352597494854500770,3782696660122171242
987,repl,vertica_writer,public.fidelity_fidelityaccount,vertica_instruction: 1718,analytics_sandbox.fidelity_fidelityaccount__20210731,1946992730706740372,7944072829235131972
988,stat_rep,vertica_writer,google_spreadsheet.dbclick_revenue,vertica_instruction: 818,google_spreadsheet.dbclick_revenue,9082804602617159657,2934968807220062356
989,stat_rep,vertica_writer,cltv.booking_basket2booking,vertica_instruction: 235,cltv.booking_basket2booking,3588437075099447081,7371050225857466414
990,stat_rep,vertica_writer,etl.db_connections,vertica_instruction: 1982,etl.db_connections,1685411473910966124,6497553803000856823
991,stat_rep,vertica_writer,google_spreadsheet.summary_of_other_payments_xlsx_summary,vertica_instruction: 840,google_spreadsheet.summary_of_other_payments_xlsx_summary,3710106486220053670,2512805193686628087
992,stat_rep,vertica_writer,ostrota.orders_orderitem,vertica_instruction: 881,public.paymentlog,3899771921034502295,5975334058611345178
993,stat_rep,vertica_writer,metasearch.session_cost,vertica_instruction: 272,metasearch.session_cost,4639832039755834985,6020124886054445571
994,content,vertica_writer,public.history_logrecord,vertica_instruction: 1331,content.history_logrecord,4300140273969943936,700094889279394767
995,diadmin,vertica_writer,public.partners_partnercommissiontier,vertica_instruction: 1946,diadmin.partners_partnercommissiontier,2894582135545189856,588475505186182402
996,stat_rep,vertica_writer,crm.tickets,vertica_instruction: 1019,crm.ticket_compensation_history,5178602427298001071,6860067369596939742
997,aviacore,vertica_writer,public.statuses,vertica_instruction: 1598,avia.statuses,3919623371189173631,527910620937904554
998,stat_rep,vertica_writer,public.booking_channels_not_paid_locale,vertica_instruction: 1689,analytics_sandbox.booking_channels_not_paid_history_v2__20210830,7598389092911139754,2449186155620632224
999,crm,vertica_writer,public.chats_chatoperator,vertica_instruction: 1780,crm.chats_chatoperator,5579884858695724353,3715843223336769372
1000,stat_rep,vertica_writer,olap.type_price,vertica_instruction: 1468,olap.type_price,4256200006432897881,4111857754200228693
